,nse_jan,nse_feb,nse_mar,nse_apr,nse_may,nse_jun,nse_jul,nse_aug,nse_sep,nse_oct,nse_nov,nse_dec,rmf_frac,vcmx_frac,dilefw_frac,ltovrc_frac,sla_frac,qe_frac,bb_frac,smcdry_frac,smcmax_frac,reffrac,wltfrac,smcmax_2,smcmax_3,smcmax_6,smcmax_7,smcmax_9,smcmax_12,smcwlt_2,smcwlt_3,smcwlt_6,smcwlt_7,smcwlt_9,smcwlt_12,smcref_2,smcref_3,smcref_6,smcref_7,smcref_9,smcref_12,smcdry_2,smcdry_3,smcdry_6,smcdry_7,smcdry_9,smcdry_12,bb_2,bb_3,bb_6,bb_7,bb_9,bb_12,sla,rmf,dilefw,ltovrc,vcmx,qe
508,0.18694483708300969,-0.004302536434520832,-0.03145194757622338,0.08137724422751069,0.5390416901954969,0.5899772766819267,0.5823983493948584,0.5843162040020253,0.5397197225282802,0.44022772388292375,0.21500282362433032,0.12276120975955185,0.7757000000000001,0.6943,0.0547,0.7221000000000001,0.7117,0.9163,0.9661,0.15550000000000005,0.0473,0.4069,0.9839,0.3543516,0.36229759999999994,0.385676,0.3671084,0.4010138,0.4589192,0.0782916,0.124551,0.16284079999999998,0.20864760000000002,0.23277640000000002,0.32064760000000003,0.190620414,0.22129009153999998,0.25351244288,0.27312529952,0.30123219805999996,0.37691031403999997,0.0782916,0.124551,0.16284079999999998,0.20864760000000002,0.23277640000000002,0.32064760000000003,6.07779,6.0450800000000005,6.797452000000001,9.930158,11.656428000000002,15.213546,66.936,2.3271,0.0547,1.4442000000000002,72.487,0.168282
528,-0.007170558504340452,-0.5264190463650489,-0.320299027892732,-0.23640749036764497,0.40368870968832316,0.5351463480893772,0.5833335645932736,0.5826615868401681,0.5474014510260972,0.4548333730821721,0.22393881561763407,0.03874910619616212,0.0297,0.6071,0.4587,0.8499000000000001,0.7689,0.9513,0.8369,0.2177,0.2443,0.4899,0.6991,0.3724756,0.3843616,0.409316,0.3883844,0.4218958,0.4794072,0.0657604,0.098919,0.1423352,0.18472439999999998,0.21113160000000006,0.2967244,0.21602017648000002,0.23875732974,0.27312909391999995,0.284497434,0.3143849815800001,0.38622070372,0.0657604,0.098919,0.1423352,0.18472439999999998,0.21113160000000006,0.2967244,5.57391,5.68332,6.368508,9.054182,10.690012,14.198034,71.512,0.0891,0.4587,1.6998000000000002,64.639,0.173182
550,0.0741281237159771,-0.15465532857063424,0.020120974379304934,0.17129226717647583,0.4340666590592491,0.5504388098073585,0.6512332361534304,0.6757515122017415,0.6699529105390458,0.5762192956291492,0.29593763542275253,-0.004030315583222643,0.34930000000000005,0.3239,0.7125,0.8147,0.7455,0.8687,0.7901,0.7885,0.3033,0.4873,0.22450000000000006,0.37790359999999995,0.3909696,0.416396,0.3947564,0.42814979999999997,0.48554319999999995,0.044877999999999994,0.056205,0.108164,0.144858,0.175062,0.256858,0.20716137488000005,0.21933578958,0.2583654536,0.26663349032,0.29839168494,0.36829629796,0.044877999999999994,0.056205,0.108164,0.144858,0.175062,0.256858,5.39139,5.5522800000000005,6.213132,8.736877999999999,10.339948,13.830186,69.64,1.0479000000000005,0.7125,1.6294,39.150999999999996,0.16161799999999998
623,0.003036814726269932,-0.24125025007686074,-0.05656653474941509,0.10937559008926978,0.41703414810078054,0.5521664078555597,0.6360373543588307,0.6219930981712389,0.6036346086208112,0.499584404998454,0.23214829051773045,-0.07318422267128111,0.6481,0.7283000000000001,0.2203,0.8057000000000001,0.5767,0.9427,0.4663000000000001,0.8987,0.9035,0.6245,0.5613,0.433122,0.458192,0.48841999999999997,0.459578,0.491771,0.5479640000000001,0.05969720000000001,0.086517,0.13241360000000002,0.17314920000000003,0.20065880000000005,0.2851492,0.29290098760000005,0.3186280375,0.3547395968,0.35202398560000003,0.3824583689000001,0.4492770426000001,0.05969720000000001,0.086517,0.13241360000000002,0.17314920000000003,0.20065880000000005,0.2851492,4.12857,4.64564,5.138116,6.541514,7.917924,11.285117999999999,56.136,1.9443,0.2203,1.6114000000000002,75.54700000000003,0.17197800000000002
1091,0.04022744126782196,-0.15166361034925102,-0.06103271037787694,0.10560038252471349,0.4272339112282795,0.5604086728783916,0.6261821224846341,0.6347194725070096,0.6015738889022783,0.47896765462351854,0.1804450403447494,-0.02356167549380883,0.9783,0.6313,0.8651,0.5887,0.6703,0.9919,0.9541,0.34750000000000003,0.6669,0.5419,0.7321,0.41135479999999996,0.4316928,0.460028,0.43402520000000006,0.4666914000000001,0.5233576000000001,0.06721239999999999,0.10188899999999998,0.1447112,0.1874964,0.2136396,0.29949640000000005,0.25370316655999997,0.28060967921999996,0.31558137392,0.32109035671999997,0.35076837042,0.4208067842800001,0.06721239999999999,0.10188899999999998,0.1447112,0.1874964,0.2136396,0.29949640000000005,6.03099,6.011480000000001,6.757612,9.848798,11.566668,15.119226,63.623999999999995,2.9349000000000003,0.8651,1.1774,66.81700000000001,0.178866
1161,0.27471691822056166,-0.010906355244007848,0.03473817091746245,0.1306495408948124,0.5674970969231417,0.5486192198153069,0.5311703188280832,0.568742036012031,0.49380572597637784,0.38595091221977873,0.1515394860189374,0.16696876510429604,0.7363000000000001,0.5933,0.5269,0.8875000000000001,0.8339000000000001,0.9905,0.4819,0.4345,0.0533,0.2503,0.9353,0.3549036,0.3629696,0.386396,0.36775640000000004,0.4016498,0.4595432,0.07615319999999999,0.12017699999999999,0.15934160000000006,0.2045652,0.22908280000000006,0.3165652,0.14592442511999998,0.18094798778,0.21617331632000006,0.24541195736,0.2722763201,0.3523525934,0.07615319999999999,0.12017699999999999,0.15934160000000006,0.2045652,0.22908280000000006,0.3165652,4.1894100000000005,4.68932,5.189908,6.6472820000000015,8.034612,11.407734,76.712,2.2089000000000003,0.5269,1.775,63.39700000000001,0.17867
1209,0.15301722934205653,-0.05399557308028857,-0.04677822832117329,0.13886075110129015,0.46086936655054356,0.5785869397986118,0.6471456868693262,0.6379941202286177,0.6330252462250265,0.5556937881243327,0.3280748616134683,0.1352125318082018,0.0307,0.5519000000000001,0.0749,0.9665,0.6953,0.8231,0.8569,0.1129,0.3841,0.7401,0.6869000000000001,0.38533720000000005,0.4000192,0.426092,0.4034828,0.43671459999999995,0.4939464,0.06522359999999999,0.097821,0.1414568,0.18369960000000002,0.21020439999999999,0.29569959999999995,0.30213967535999997,0.32147788782,0.35211531152,0.34636114632,0.37784459901999995,0.44242205668000006,0.06522359999999999,0.097821,0.1414568,0.18369960000000002,0.21020439999999999,0.29569959999999995,5.65191,5.739319999999998,6.434908,9.189782,10.839612,14.355234,65.624,0.0921,0.0749,1.933,59.67100000000001,0.15523399999999998
1286,0.06868742306400555,-0.2311538562331299,-0.16087957971951927,-0.041891407628841915,0.4851998262511453,0.533283983538916,0.5417476859757377,0.5319619913097668,0.4978988114670061,0.41741535907986693,0.1766901684907215,0.09743280412536093,0.32310000000000005,0.9379,0.7313000000000001,0.9605,0.7013,0.8313,0.6031,0.7505000000000001,0.6919000000000001,0.4637,0.8447,0.4136548,0.4344928,0.463028,0.43672520000000004,0.4693414000000001,0.5259576,0.0721668,0.11202299999999997,0.15281840000000002,0.1969548,0.2221972,0.3089548,0.2305147856,0.26155224626,0.29666259151999996,0.30813633448000005,0.33679796553999997,0.40957899835999995,0.0721668,0.11202299999999997,0.15281840000000002,0.1969548,0.2221972,0.3089548,4.66209,5.0286800000000005,5.5922920000000005,7.469017999999999,8.941188,12.360366,66.104,0.9693000000000002,0.7313000000000001,1.921,94.411,0.156382
1417,-0.0037535228136267307,-0.23874059695024474,-0.2093376084723797,0.015851213999833802,0.46832435063483246,0.5598209707916132,0.6026234634903069,0.5903527794195451,0.5453904151546173,0.44906353717952097,0.1991390419113881,0.03255103155551853,0.3055,0.8311000000000001,0.6149,0.8961,0.6081000000000001,0.8857,0.30310000000000004,0.4715,0.9123,0.4959,0.2461,0.4339316,0.4591776,0.489476,0.4605284,0.49270379999999997,0.5488791999999999,0.045828400000000005,0.058149,0.1097192,0.14667239999999998,0.17670360000000002,0.2586724,0.23828877688,0.25701908274,0.29804059712000003,0.30231359039999994,0.33340809918000003,0.40258595212,0.045828400000000005,0.058149,0.1097192,0.14667239999999998,0.17670360000000002,0.2586724,3.49209,4.188680000000001,4.596292,5.435018,6.6971880000000015,10.002366,58.64800000000001,0.9165,0.6149,1.7922,84.79899999999999,0.163998
1580,0.13086292981540415,-0.22657008320129068,-0.08264696949674377,-0.025557631737298303,0.5131958557330647,0.5327467098952909,0.5462194773805846,0.6060711767268985,0.5700084391655125,0.5221473083393493,0.39710064829283964,0.0734248400215044,0.6227,0.9323,0.5897,0.4441000000000001,0.2721,0.9643,0.7479,0.5035000000000001,0.1427,0.1127,0.9423,0.3631284,0.3729824,0.397124,0.3774116,0.4111262,0.46884079999999995,0.07646119999999999,0.120807,0.1598456,0.2051532,0.22961479999999998,0.3171532,0.10876859344,0.14922716758,0.18658687568,0.22456672168,0.25007113478,0.33424839252000005,0.07646119999999999,0.120807,0.1598456,0.2051532,0.22961479999999998,0.3171532,5.2268099999999995,5.43412,6.073028000000001,8.450762000000001,10.024292,13.498494,31.768,1.8681,0.5897,0.8882000000000001,93.90700000000001,0.175002
1658,0.011910569247058134,-0.1518273667497807,-0.15137214807189836,0.11161992250475639,0.49717364891572713,0.5461271052542853,0.5878401345091364,0.5672262555010101,0.5117439468513008,0.423718590114046,0.15014796518344342,-0.03094000677493547,0.3569,0.4733000000000001,0.8121,0.9145,0.7485,0.7765000000000001,0.9023,0.3255,0.0573,0.3593,0.3805,0.3552716,0.3634176,0.386876,0.3681884,0.4020738,0.45995920000000007,0.051741999999999996,0.070245,0.119396,0.157962,0.186918,0.269962,0.16080018527999998,0.17558191518,0.21550156399999998,0.23349634552,0.26422347894000003,0.33822799396,0.051741999999999996,0.070245,0.119396,0.157962,0.186918,0.269962,5.82897,5.86644,6.585636000000001,9.497594,11.179204000000002,14.712078000000002,69.88,1.0707,0.8121,1.829,52.59700000000001,0.14870999999999998
1888,0.15143032319098126,-0.05427559524684589,-0.07693824464274535,0.09646202405759863,0.5048215062833278,0.581377071441554,0.6046695320817665,0.5915129135734005,0.5422261147321821,0.4360811753785193,0.21221783021682517,0.1484240564881022,0.7543,0.6655,0.1977,0.8857,0.9401,0.9865,0.9951,0.8259000000000001,0.4515,0.5669000000000001,0.8169000000000001,0.391538,0.407568,0.43418,0.410762,0.443859,0.5009560000000001,0.07094360000000001,0.109521,0.1508168,0.1946196,0.2200844,0.3066196,0.25268856536,0.2784838443,0.31145539808,0.31715072656,0.34694222074000003,0.4167889051600001,0.07094360000000001,0.109521,0.1508168,0.1946196,0.2200844,0.3066196,6.19089,6.12628,6.893732000000001,10.126778000000002,11.873348,15.441486,85.208,2.2629,0.1977,1.7714,69.895,0.17811
1900,-0.05461534821780378,-0.32899747462319096,-0.25444739654696735,-0.020566787824669808,0.34015467818302614,0.5322387922906198,0.5691335925414104,0.5818111143053128,0.5650451452823995,0.46279974749309105,0.19720090024856374,-0.17112900204079162,0.5369,0.6779000000000001,0.1225,0.8097000000000001,0.5299,0.8279000000000001,0.3471,0.28190000000000004,0.4257,0.4237,0.24010000000000006,0.3891644,0.4046784,0.431084,0.4079756,0.4411242,0.4982728,0.045564400000000005,0.057609,0.1092872,0.1461684,0.1762476,0.25816839999999996,0.19114772,0.20466230478,0.24563250416,0.25709611064000004,0.28847581542,0.35990063428,0.045564400000000005,0.057609,0.1092872,0.1461684,0.1762476,0.25816839999999996,3.6636900000000003,4.31188,4.7423720000000005,5.733338,7.026308,10.348206,52.391999999999996,1.6107,0.1225,1.6194000000000002,71.01100000000001,0.155906
1936,0.05631664734473929,-0.1599900033173134,-0.09275649095474248,0.09094718087342868,0.4569424241483867,0.5486333649693902,0.6123813200096574,0.5803525941079137,0.5470364584065005,0.4478765361426227,0.16690873807918039,-0.037406635611708206,0.052500000000000005,0.5261,0.3849,0.9323,0.5801000000000001,0.9211,0.7941,0.5941000000000001,0.6693,0.5053000000000001,0.3327,0.41157559999999993,0.4319616,0.460316,0.4342844,0.46694579999999997,0.5236072,0.0496388,0.065943,0.11595439999999999,0.1539468,0.1832852,0.2659468,0.23252546504000005,0.25089219858,0.28996031648000004,0.29560138928,0.32661890118000003,0.39614260011999997,0.0496388,0.065943,0.11595439999999999,0.1539468,0.1832852,0.2659468,5.40699,5.56348,6.226412,8.763997999999999,10.369867999999999,13.861626,56.408,0.15750000000000006,0.3849,1.8646,57.349,0.168954
2134,-0.02601731501823279,-0.2277544727804519,-0.2651239998979902,-0.11407794591446319,0.4330978129000461,0.5405297418334987,0.5875192501520273,0.5843042420871933,0.5398638765696004,0.452294603500512,0.1955666910723466,0.01150998051329899,0.20390000000000005,0.8861,0.5593,0.9211,0.8349,0.5919000000000001,0.8151,0.6181000000000001,0.2793,0.6765,0.7175,0.3756956,0.3882816,0.413516,0.3921644,0.4256058,0.48304719999999995,0.06657,0.100575,0.14365999999999998,0.18627,0.21253000000000002,0.29827000000000004,0.2756934684,0.2952085149,0.326217584,0.32555756159999993,0.35667577869999995,0.42327177579999997,0.06657,0.100575,0.14365999999999998,0.18627,0.21253000000000002,0.29827000000000004,5.4888900000000005,5.62228,6.296132,8.906378,10.526947999999999,14.026686000000002,76.792,0.6117000000000001,0.5593,1.8422,89.749,0.122866
2214,0.06382126916872721,-0.21099558394624807,-0.2246033788436259,-0.04279956812808794,0.4497221378537357,0.5663913948633326,0.6275944567798,0.6326350107990598,0.5996930234212619,0.5110242359705348,0.29607896806710043,0.08452207616625562,0.013500000000000002,0.6209,0.3347,0.9651,0.7165,0.9627,0.4095,0.7147,0.6681,0.5623,0.2433,0.41146520000000003,0.4318272,0.460172,0.4341548,0.4668186,0.5234824,0.045705199999999994,0.057897000000000004,0.10951760000000002,0.14643720000000002,0.1764908,0.25843720000000003,0.251372048,0.26815795146,0.30669056912000003,0.30822080647999994,0.33974212194000003,0.40747211596,0.045705199999999994,0.057897000000000004,0.10951760000000002,0.14643720000000002,0.1764908,0.25843720000000003,3.90705,4.4866,4.94954,6.15641,7.493060000000001,10.83867,67.32,0.040500000000000015,0.3347,1.9302,65.881,0.17477800000000002
2270,0.036490885077054336,-0.2778831065650209,-0.291004588123738,-0.13842571106543788,0.4472423559504136,0.5666545819254384,0.5740677098668292,0.6214068662959911,0.5712426413453896,0.46360759442813426,0.2295121674956051,-0.006533717319773036,0.1765,0.6865,0.6829000000000001,0.9123,0.7141000000000001,0.6751,0.2763,0.7747,0.2669,0.3753,0.5109,0.3745548,0.3868928,0.41202799999999995,0.3908252,0.4242914,0.4817576,0.05747960000000001,0.081981,0.1287848,0.1689156,0.1968284,0.2809156,0.17647792255999997,0.19641439854,0.23508597296000006,0.25219827288,0.28219526390000005,0.3562916026,0.05747960000000001,0.081981,0.1287848,0.1689156,0.1968284,0.2809156,3.3875699999999997,4.11364,4.5073159999999985,5.253314,6.4967239999999995,9.791718,67.12800000000001,0.5295,0.6829000000000001,1.8246,71.785,0.13451400000000002
2388,0.1713277457291269,-0.03841161404879068,-0.03439910416826053,0.14290430503954066,0.4292184779447201,0.5524641342836294,0.6377682007317184,0.6753595633940306,0.6861043172621017,0.6125146326082331,0.355928026148962,0.16447082056524354,0.3377,0.5273,0.8023,0.7205,0.8265,0.9237,0.9061,0.4499,0.0413,0.8813000000000001,0.9095,0.35379959999999994,0.3616256,0.384956,0.3664604,0.4003778,0.4582952,0.075018,0.11785500000000003,0.15748399999999999,0.202398,0.227122,0.314398,0.32070822408000005,0.33269002978,0.3579550736,0.34698619312,0.37981233654,0.44121460236000004,0.075018,0.11785500000000003,0.15748399999999999,0.202398,0.227122,0.314398,5.84379,5.8770799999999985,6.5982520000000005,9.523358,11.207628,14.741945999999999,76.12,1.0131,0.8023,1.4409999999999998,57.457,0.169318
2685,-0.00672299796221365,-0.5412697448864476,-0.14780516587029457,0.03918150789261443,0.48738264194207104,0.5382016044867654,0.5926515199462594,0.5993841476782708,0.5573214980524062,0.4340025977098241,0.18911983615104633,0.14665061749942,0.7871,0.5983,0.8283,0.7265,0.9345,0.9501,0.8555,0.8577,0.13590000000000002,0.3819,0.2327,0.3625028,0.3722208,0.396308,0.3766772,0.4104054,0.4681336,0.0452388,0.056943,0.10875439999999999,0.14554679999999998,0.1756852,0.25754679999999996,0.16640192159999995,0.17734759181999998,0.21857111984000002,0.23381549976,0.26532484438000004,0.33796989891999996,0.0452388,0.056943,0.10875439999999999,0.14554679999999998,0.1756852,0.25754679999999996,5.64645,5.7354,6.4302600000000005,9.18029,10.829139999999999,14.34423,84.76,2.3613,0.8283,1.453,63.84700000000001,0.173014
2725,0.06907196472122734,-0.14850826356215552,-0.15907377396941103,0.008532428578741924,0.47853563891840767,0.5594808089012936,0.5872493026617601,0.568371853967375,0.5266755216900602,0.4342682506632485,0.19367438156704653,0.12556670993373165,0.3179,0.6849000000000001,0.3683,0.8885000000000001,0.7401,0.8777,0.8413,0.0857,0.4427,0.5175000000000001,0.7467,0.39072840000000003,0.4065824,0.43312399999999995,0.4098116,0.4429262,0.5000408000000001,0.06785479999999999,0.103203,0.1457624,0.1887228,0.21474920000000006,0.3007228,0.234941888,0.26020183950000003,0.29447202800000005,0.303136254,0.3328307975,0.4038698650000001,0.06785479999999999,0.103203,0.1457624,0.1887228,0.21474920000000006,0.3007228,5.591069999999999,5.69564,6.383116,9.084014,10.722924,14.232617999999999,69.208,0.9537,0.3683,1.777,71.641,0.162878
2970,0.05997416647249898,-0.1287187947222117,-0.09985046286958266,0.0035150437620693475,0.495517040085796,0.5840865950831444,0.593374841359411,0.5790657568028978,0.5452033113285228,0.4517325618844421,0.21430558257888066,-0.06731227816367014,0.34730000000000005,0.8275,0.8027000000000001,0.6775,0.4605,0.7789,0.7499,0.3227,0.21950000000000006,0.4449,0.9765,0.370194,0.38158400000000003,0.40634,0.385706,0.419267,0.476828,0.07796600000000001,0.123885,0.16230799999999998,0.20802600000000002,0.23221400000000006,0.32002600000000003,0.2079782372,0.23853528510000002,0.2708778368,0.287075832,0.31543387970000003,0.3897872098,0.07796600000000001,0.123885,0.16230799999999998,0.20802600000000002,0.23221400000000006,0.32002600000000003,5.23461,5.43972,6.079668,8.464322,10.039252,13.514214,46.84,1.0419,0.8027000000000001,1.355,84.475,0.14904599999999998
